user,size
468974467.0,20.0
469499834.0,166.0
469525628.0,15.0
469764517.0,15.0
469908044.0,16.0
469912217.0,12.0
469920207.0,34.0
470262951.0,240.0
470431531.0,113.0
470450638.0,761.0
470457593.0,38.0
470474672.0,20.0
470626327.0,23.0
470667048.0,17.0
470761518.0,365.0
470775640.0,17.0
471706265.0,29.0
471834928.0,16.0
471877688.0,16.0
472280193.0,11.0
472309450.0,49.0
472375290.0,15.0
472472747.0,183.0
472509952.0,13.0
472512119.0,236.0
472573645.0,338.0
472715269.0,10.0
473152306.0,107.0
473194907.0,291.0
473218328.0,30.0
473352037.0,10.0
473425399.0,185.0
473428887.0,165.0
473510397.0,34.0
473558443.0,95.0
473724405.0,198.0
473965300.0,173.0
474311384.0,24.0
474398800.0,87.0
474414593.0,20.0
474976327.0,31.0
475152696.0,387.0
475292100.0,130.0
475298853.0,100.0
475414887.0,84.0
476059001.0,499.0
476367615.0,47.0
476913536.0,324.0
477118696.0,331.0
477174691.0,19.0
477223660.0,22.0
477324659.0,199.0
477816984.0,48.0
478060475.0,613.0
478062766.0,147.0
478086383.0,22.0
478207368.0,627.0
478271342.0,117.0
478336355.0,247.0
478788454.0,130.0
478820686.0,22.0
478868116.0,16.0
478889707.0,29.0
478894299.0,60.0
478966954.0,16.0
479085495.0,20.0
479106584.0,10.0
479117482.0,21.0
479120189.0,65.0
479155028.0,83.0
479251801.0,22.0
479487014.0,85.0
479667082.0,66.0
479692284.0,25.0
479866415.0,279.0
480828212.0,413.0
480933486.0,106.0
481299382.0,32.0
481312009.0,15.0
481349483.0,17.0
481388826.0,59.0
481585831.0,13.0
481675889.0,248.0
481687630.0,18.0
481734503.0,59.0
482477096.0,38.0
482526529.0,659.0
482583359.0,12.0
482650879.0,139.0
482683311.0,224.0
483105038.0,107.0
483260988.0,139.0
483283044.0,22.0
484169684.0,32.0
484171653.0,80.0
484233189.0,61.0
484349329.0,31.0
484400744.0,15.0
484536990.0,536.0
484868771.0,61.0
485206789.0,36.0
485215832.0,26.0
485232357.0,65.0
485244134.0,24.0
485361546.0,31.0
486057962.0,74.0
486135889.0,29.0
486281904.0,27.0
486417555.0,31.0
486711488.0,10.0
486712939.0,37.0
486977594.0,15.0
487018762.0,945.0
487077964.0,40.0
487121828.0,64.0
487761197.0,29.0
487779307.0,10.0
487843108.0,237.0
487883321.0,88.0
488032805.0,468.0
488074824.0,24.0
488692675.0,168.0
488986982.0,107.0
489414010.0,24.0
489530268.0,29.0
489825492.0,658.0
489826138.0,18.0
489855868.0,11.0
489868526.0,460.0
489955982.0,18.0
490395347.0,13.0
490936475.0,12.0
491354933.0,32.0
491513584.0,32.0
491600320.0,234.0
491723693.0,268.0
491752985.0,25.0
491887517.0,82.0
492350135.0,347.0
492388370.0,453.0
492511146.0,686.0
492639957.0,12.0
492706920.0,130.0
492737856.0,921.0
493342809.0,78.0
493359045.0,32.0
493386803.0,13.0
493455424.0,12.0
493549728.0,302.0
493577186.0,23.0
493601601.0,38.0
493902791.0,13.0
494053515.0,226.0
494399347.0,20.0
494450919.0,58.0
494507539.0,86.0
494518868.0,17.0
494629990.0,120.0
494655320.0,120.0
494797878.0,115.0
494933481.0,12.0
495149093.0,14.0
495151928.0,209.0
495399686.0,244.0
495559774.0,30.0
496307587.0,20.0
496614199.0,916.0
497024634.0,89.0
497199682.0,111.0
497409442.0,12.0
497475805.0,18.0
497485281.0,373.0
497540413.0,76.0
497542838.0,37.0
497597027.0,656.0
497624201.0,12.0
498093281.0,194.0
498174118.0,33.0
498198735.0,18.0
498411097.0,22.0
498435834.0,130.0
498447909.0,40.0
498498106.0,10.0
498531108.0,46.0
498991940.0,131.0
499019820.0,31.0
499064946.0,67.0
499086313.0,400.0
499113119.0,35.0
499118239.0,104.0
499206686.0,1596.0
499242246.0,19.0
499251151.0,32.0
499360135.0,261.0
499459705.0,1186.0
499465479.0,296.0
500036242.0,12.0
500153057.0,387.0
500274180.0,12.0
500436319.0,10.0
500968042.0,16.0
501067606.0,242.0
501134707.0,36.0
501339146.0,105.0
501351103.0,57.0
501411013.0,444.0
501466384.0,1498.0
501554698.0,152.0
501755221.0,54.0
501925437.0,20.0
501973286.0,42.0
502034754.0,30.0
502081801.0,1540.0
502184402.0,186.0
502239504.0,16.0
502333369.0,49.0
502401671.0,18.0
502553150.0,56.0
503123977.0,239.0
503405049.0,21.0
503540264.0,14.0
503584102.0,125.0
503917644.0,21.0
504220475.0,40.0
504805306.0,46.0
504986503.0,14.0
505010396.0,51.0
505154843.0,10.0
505336476.0,33.0
505350450.0,180.0
505351403.0,106.0
506237812.0,31.0
506412392.0,139.0
506427594.0,12.0
506496275.0,227.0
506542299.0,241.0
506551725.0,126.0
506566934.0,56.0
506791200.0,60.0
506957372.0,96.0
507660896.0,71.0
507937367.0,30.0
508028489.0,14.0
508046375.0,107.0
508183752.0,61.0
508209624.0,27.0
508212583.0,15.0
508351301.0,252.0
508372907.0,186.0
508835021.0,43.0
508875685.0,13.0
508986906.0,1293.0
509029230.0,219.0
509161979.0,10.0
509333193.0,23.0
509409102.0,82.0
509507622.0,18.0
509527706.0,73.0
509634342.0,41.0
509794490.0,46.0
510838457.0,42.0
510901550.0,193.0
510999799.0,134.0
511546120.0,37.0
512040096.0,13.0
512717632.0,11.0
512733574.0,173.0
513372156.0,22.0
513864662.0,21.0
513982733.0,100.0
514590043.0,47.0
514614849.0,16.0
514854339.0,156.0
514937838.0,45.0
514976651.0,195.0
515089753.0,137.0
515094611.0,824.0
515543287.0,32.0
515717590.0,369.0
515833205.0,14.0
515861956.0,66.0
515947078.0,11.0
516053754.0,16.0
516057144.0,16.0
516084350.0,170.0
516151662.0,2795.0
516239740.0,24.0
516670721.0,633.0
516889835.0,306.0
516931020.0,59.0
516983407.0,75.0
517729646.0,12.0
517843346.0,2034.0
517907158.0,388.0
517996930.0,51.0
518147468.0,28.0
518777208.0,14.0
518934735.0,63.0
519019068.0,162.0
519136017.0,27.0
519456632.0,31.0
519458471.0,10.0
519616540.0,10.0
520072609.0,39.0
520110788.0,67.0
520144288.0,557.0
520385177.0,196.0
520676128.0,21.0
520871607.0,132.0
520882148.0,231.0
520890762.0,20.0
520958412.0,10.0
521069643.0,41.0
521816473.0,37.0
521844410.0,260.0
521889363.0,21.0
521902010.0,10.0
522418347.0,24.0
522436348.0,25.0
522485062.0,41.0
522601319.0,10.0
522656150.0,628.0
522725485.0,30.0
522741545.0,781.0
523024051.0,29.0
523279106.0,23.0
523740228.0,115.0
523920195.0,99.0
524866597.0,34.0
524873059.0,10.0
524887479.0,68.0
524977289.0,170.0
525075888.0,108.0
525494661.0,59.0
525753816.0,16.0
525968620.0,14.0
526504588.0,323.0
526875299.0,22.0
527554790.0,29.0
528200847.0,13.0
528606983.0,35.0
528758541.0,56.0
528908900.0,26.0
529670393.0,48.0
529735677.0,22.0
530038821.0,152.0
530887235.0,30.0
530927785.0,179.0
530988999.0,12.0
531820798.0,174.0
531862413.0,41.0
532596339.0,21.0
532671998.0,1130.0
532707812.0,1481.0
533349701.0,109.0
533374217.0,67.0
533412865.0,54.0
533606625.0,36.0
535552664.0,21.0
535608559.0,35.0
535796928.0,23.0
535945169.0,13.0
536078212.0,42.0
536386359.0,849.0
536404837.0,12.0
536406932.0,18.0
536643130.0,429.0
536772187.0,134.0
536843902.0,17.0
536863352.0,780.0
537591840.0,37.0
537599266.0,756.0
537628430.0,1480.0
537768753.0,18.0
537859788.0,177.0
538369745.0,11.0
538562117.0,59.0
538798098.0,417.0
539175025.0,117.0
539191589.0,1527.0
539381902.0,71.0
539530608.0,114.0
539532016.0,11.0
539543954.0,118.0
540279184.0,56.0
540440159.0,33.0
540452003.0,400.0
540879451.0,57.0
540986076.0,116.0
541112249.0,10.0
541863833.0,46.0
542156390.0,14.0
542198157.0,53.0
542224794.0,1083.0
542580181.0,61.0
542769005.0,206.0
542949285.0,93.0
543030863.0,466.0
543088020.0,1039.0
543584234.0,18.0
543749016.0,106.0
543758417.0,44.0
543924875.0,35.0
544322641.0,46.0
544476804.0,11.0
544740470.0,101.0
545242899.0,22.0
545333337.0,99.0
545591105.0,10.0
545641212.0,45.0
545707361.0,150.0
545807913.0,10.0
545996429.0,42.0
546225760.0,20.0
546385282.0,154.0
546447023.0,45.0
546736709.0,33.0
546759847.0,12.0
546927097.0,16.0
547038574.0,17.0
547174126.0,15.0
547782495.0,15.0
547979372.0,33.0
548015353.0,26.0
548018566.0,89.0
548041114.0,15.0
548101771.0,109.0
548107602.0,11.0
548156770.0,37.0
548866129.0,16.0
549316131.0,84.0
549444462.0,390.0
549567187.0,18.0
549583528.0,20.0
549594058.0,43.0
549615055.0,122.0
549719051.0,4491.0
549724649.0,121.0
549741831.0,246.0
549780295.0,87.0
549855617.0,14.0
550510897.0,33.0
550685079.0,12.0
550870782.0,26.0
551282518.0,43.0
551471218.0,31.0
551532706.0,423.0
551544807.0,12.0
551758036.0,15.0
551997031.0,31.0
552046114.0,26.0
552152915.0,55.0
552635242.0,19.0
552863867.0,48.0
552868691.0,398.0
552869397.0,583.0
552879427.0,225.0
553311357.0,15.0
553787927.0,41.0
553953038.0,21.0
554925900.0,109.0
555066692.0,320.0
555508678.0,30.0
556307893.0,18.0
556365875.0,262.0
556577258.0,51.0
556585952.0,183.0
556831584.0,30.0
556892473.0,27.0
557047284.0,33.0
557296028.0,13.0
557419194.0,15.0
557915325.0,48.0
557977722.0,625.0
558175132.0,168.0
558278554.0,18.0
558963230.0,86.0
559073675.0,421.0
559106875.0,81.0
559149012.0,76.0
559200626.0,48.0
559978979.0,24.0
560174958.0,21.0
560309587.0,50.0
560319149.0,271.0
560349643.0,804.0
560612879.0,366.0
560665908.0,63.0
561155915.0,54.0
561347700.0,10.0
561348031.0,117.0
561460429.0,88.0
561626467.0,13.0
561653993.0,71.0
561795891.0,15.0
562318428.0,326.0
562332392.0,15.0
562410506.0,10.0
562429551.0,195.0
562862164.0,50.0
562988449.0,37.0
563029760.0,10.0
563101444.0,104.0
563319506.0,208.0
563339558.0,27.0
563375255.0,92.0
563376482.0,47.0
563450557.0,11.0
563830675.0,123.0
563842810.0,23.0
564174541.0,483.0
564194158.0,138.0
564249346.0,10.0
564589334.0,54.0
564808350.0,171.0
564918910.0,44.0
565477613.0,22.0
565626767.0,387.0
565665988.0,36.0
565825664.0,21.0
565987401.0,36.0
566761738.0,44.0
566794391.0,92.0
567581408.0,14.0
567627753.0,129.0
567633011.0,31.0
567884478.0,26.0
568694265.0,153.0
569146006.0,62.0
569597720.0,335.0
569609860.0,211.0
569710473.0,62.0
570000652.0,32.0
570475296.0,23.0
570921217.0,16.0
570993750.0,11.0
571171905.0,42.0
571351330.0,14.0
572101534.0,34.0
573247972.0,12.0
573586813.0,79.0
573612682.0,10.0
574040787.0,44.0
574088449.0,63.0
574755005.0,324.0
574771542.0,12.0
574819746.0,14.0
574931862.0,10.0
575733861.0,435.0
576129856.0,13.0
576405191.0,19.0
576457973.0,218.0
576543127.0,205.0
576626027.0,11.0
576651238.0,94.0
576752987.0,78.0
576813454.0,48.0
576831704.0,29.0
577630937.0,31.0
578183763.0,17.0
578469527.0,27.0
578521628.0,61.0
579203206.0,118.0
579294637.0,97.0
579384222.0,27.0
579407905.0,10.0
579466602.0,56.0
580166796.0,22.0
580324368.0,60.0
580369814.0,12.0
580536396.0,115.0
581273121.0,11.0
581486119.0,15.0
582239915.0,16.0
582262003.0,112.0
583376911.0,22.0
583453831.0,21.0
583460808.0,16.0
583586246.0,33.0
583924880.0,20.0
584039497.0,45.0
584054956.0,30.0
584859468.0,22.0
585100320.0,15.0
585218904.0,154.0
585228203.0,55.0
585763571.0,117.0
585793054.0,53.0
586673426.0,82.0
587084719.0,52.0
587185056.0,68.0
587203142.0,35.0
587784644.0,123.0
587833625.0,16.0
587924583.0,22.0
587968422.0,371.0
589502577.0,109.0
589606303.0,50.0
589960285.0,18.0
590154997.0,15.0
590260057.0,2230.0
590284082.0,13.0
590405537.0,207.0
591029051.0,55.0
592749190.0,24.0
593023079.0,364.0
593136614.0,87.0
593187763.0,90.0
593197778.0,27.0
593756067.0,24.0
593940841.0,10.0
593975951.0,17.0
594068274.0,18.0
594128877.0,76.0
594203509.0,178.0
594221099.0,50.0
594768401.0,26.0
595047522.0,291.0
595066790.0,82.0
595800490.0,548.0
595840822.0,250.0
595843342.0,21.0
595875776.0,59.0
595946948.0,12.0
596515328.0,169.0
596696268.0,31.0
596909134.0,459.0
597676376.0,67.0
597868195.0,10.0
598984155.0,28.0
599101570.0,11.0
599436150.0,39.0
599554348.0,10.0
599687363.0,40.0
599716499.0,1144.0
599750238.0,11.0
600513981.0,536.0
601404947.0,11.0
601749094.0,10.0
602043457.0,68.0
602244868.0,29.0
602671810.0,16.0
603348331.0,16.0
603389214.0,326.0
604060237.0,14.0
605519015.0,119.0
605532777.0,73.0
605878417.0,280.0
605971604.0,174.0
606065091.0,62.0
606627136.0,11.0
606651837.0,12.0
606701178.0,31.0
606885723.0,118.0
607330581.0,21.0
608225484.0,15.0
608378341.0,103.0
608760595.0,218.0
608777135.0,34.0
608834759.0,34.0
609113258.0,22.0
610211462.0,592.0
610324619.0,29.0
611094484.0,33.0
611331151.0,12.0
611358119.0,158.0
611764874.0,22.0
611908497.0,10.0
612017793.0,15.0
612133945.0,39.0
612143480.0,103.0
612200628.0,332.0
612299745.0,38.0
612676221.0,18.0
612904039.0,28.0
612934764.0,30.0
613014859.0,235.0
613040289.0,141.0
613113494.0,28.0
613497959.0,153.0
613983158.0,128.0
614257329.0,355.0
614900933.0,26.0
615255983.0,25.0
615502247.0,66.0
615768226.0,164.0
616520511.0,47.0
616642905.0,10.0
616644920.0,93.0
617385097.0,145.0
618090241.0,29.0
618128162.0,20.0
618354699.0,13.0
618559412.0,24.0
618605129.0,21.0
618605959.0,944.0
619447489.0,36.0
619456154.0,318.0
619466670.0,30.0
619770741.0,77.0
620233767.0,1303.0
620246158.0,13.0
620600662.0,10.0
620609136.0,23.0
621111983.0,240.0
621198619.0,201.0
621289926.0,195.0
621463286.0,10.0
621512044.0,36.0
621586341.0,68.0
621620286.0,79.0
621689283.0,34.0
621820372.0,81.0
621967499.0,23.0
622212725.0,34.0
622227255.0,66.0
622297070.0,39.0
622383621.0,23.0
622566980.0,33.0
622938652.0,21.0
623762653.0,22.0
624271034.0,17.0
624290806.0,31.0
624322417.0,314.0
624351947.0,3964.0
624418044.0,13.0
624509996.0,64.0
624680935.0,12.0
624952989.0,15.0
625035477.0,11.0
625169095.0,108.0
625171860.0,20.0
625385475.0,153.0
625611692.0,1442.0
625909123.0,59.0
625955583.0,73.0
625956323.0,1009.0
626036610.0,148.0
626108026.0,4607.0
626139683.0,15.0
626166208.0,15.0
626546047.0,63.0
627033610.0,587.0
627072818.0,28.0
627424376.0,18.0
627847422.0,23.0
627943495.0,103.0
628044078.0,36.0
628094220.0,84.0
628175538.0,18.0
628188714.0,91.0
628608085.0,15.0
628657561.0,10.0
628805345.0,1890.0
628866689.0,147.0
628939594.0,31.0
629339057.0,22.0
629457851.0,99.0
629498164.0,242.0
630004391.0,143.0
630773910.0,20.0
630778236.0,155.0
630824687.0,95.0
631064252.0,13.0
631294126.0,140.0
631326907.0,15.0
631482516.0,84.0
631503667.0,122.0
631655994.0,182.0
632249911.0,22.0
632352728.0,69.0
632406268.0,63.0
632420106.0,12.0
632836039.0,32.0
633063953.0,14.0
633067217.0,19.0
633103613.0,151.0
633226717.0,185.0
633370034.0,49.0
633462539.0,13.0
633506361.0,10.0
634165425.0,130.0
634254553.0,54.0
634690679.0,20.0
635020969.0,10.0
635169156.0,459.0
635402435.0,460.0
635713732.0,20.0
635806238.0,278.0
635847957.0,271.0
635894141.0,15.0
636465648.0,20.0
636598475.0,12.0
636608519.0,14.0
636642256.0,94.0
636704982.0,55.0
637218209.0,21.0
637227763.0,63.0
700077727.0,138.0
701100306.0,20.0
701449896.0,43.0
701633616.0,56.0
701739786.0,89.0
701949572.0,2738.0
702115194.0,121.0
703107176.0,13.0
703613294.0,11.0
704030316.0,26.0
704052420.0,12.0
704924149.0,37.0
705130381.0,28.0
705577910.0,116.0
705896521.0,205.0
706203530.0,19.0
706285074.0,11.0
706363902.0,71.0
707738203.0,59.0
707768995.0,146.0
707783881.0,60.0
708148392.0,33.0
708427638.0,768.0
709174015.0,40.0
709644468.0,579.0
709656691.0,16.0
710041656.0,44.0
710092573.0,494.0
710101746.0,11.0
710700955.0,383.0
710783521.0,64.0
710985631.0,16.0
711570450.0,15.0
711776568.0,12.0
712661192.0,14.0
712971745.0,16.0
713444520.0,12.0
713458622.0,42.0
713597036.0,147.0
713653086.0,118.0
713709284.0,192.0
713852245.0,374.0
714387925.0,85.0
714938894.0,17.0
715258417.0,346.0
715513650.0,13.0
715836756.0,120.0
716549155.0,210.0
716880338.0,10.0
717218634.0,29.0
718355845.0,24.0
718844502.0,146.0
719077076.0,10.0
719643300.0,172.0
720441968.0,27.0
720521622.0,13.0
720568002.0,25.0
721009902.0,3589.0
723193956.0,108.0
723395408.0,308.0
724836084.0,60.0
724992668.0,20.0
726923899.0,28.0
727005900.0,272.0
727155462.0,262.0
728317202.0,34.0
728560488.0,143.0
728569284.0,71.0
728927443.0,159.0
729704808.0,85.0
730025173.0,40.0
730187186.0,19.0
731706432.0,11.0
733153712.0,119.0
733340041.0,10.0
733492308.0,11.0
733583462.0,47.0
734024126.0,259.0
736211912.0,562.0
737724990.0,15.0
737758542.0,10.0
737874541.0,37.0
737938728.0,1328.0
738062970.0,10.0
739436941.0,34.0
740003864.0,92.0
740074819.0,163.0
741006350.0,40.0
741073039.0,17.0
741090553.0,30.0
743744785.0,11.0
744069726.0,11.0
744516096.0,375.0
745546014.0,11.0
745746216.0,237.0
745959157.0,26.0
746433338.0,141.0
747956562.0,1123.0
748254866.0,18.0
748460850.0,97.0
748554751.0,61.0
749236908.0,12.0
749801881.0,45.0
750070747.0,112.0
750110352.0,26.0
750521762.0,15.0
750606570.0,10.0
751800756.0,535.0
752080670.0,110.0
752529774.0,15.0
752580193.0,93.0
753404180.0,72.0
753516900.0,12.0
753678542.0,13.0
754450200.0,27.0
754473668.0,42.0
755488927.0,588.0
755680140.0,174.0
755699743.0,45.0
756275101.0,30.0
756302306.0,28.0
756599910.0,284.0
757767456.0,27.0
757782157.0,58.0
758205343.0,10.0
758222478.0,10.0
758416195.0,42.0
759680124.0,61.0
762540199.0,17.0
762542833.0,30.0
762711636.0,37.0
763921039.0,15.0
764051550.0,11.0
764234508.0,343.0
764556600.0,80.0
764711370.0,227.0
764807281.0,118.0
764927653.0,26.0
765137125.0,51.0
765764594.0,27.0
766027063.0,56.0
766083031.0,49.0
766098307.0,26.0
767584790.0,45.0
767671494.0,14.0
768857768.0,58.0
769158650.0,12.0
770087306.0,56.0
770377999.0,12.0
770627192.0,47.0
770634931.0,283.0
770851994.0,30.0
772416126.0,10.0
772837230.0,10.0
772892935.0,166.0
772971853.0,24.0
774189924.0,90.0
774194564.0,94.0
774857509.0,42.0
775077668.0,33.0
776820338.0,248.0
776977777.0,343.0
777045350.0,28.0
777324625.0,167.0
777992894.0,132.0
778723580.0,12.0
779194531.0,85.0
779924173.0,24.0
780536766.0,42.0
780662137.0,13.0
781904888.0,173.0
783100260.0,367.0
783142339.0,110.0
783268562.0,103.0
783376592.0,168.0
783748880.0,33.0
784818774.0,29.0
785249317.0,18.0
785251808.0,87.0
785283036.0,11.0
785315365.0,81.0
785346510.0,31.0
785434189.0,14.0
785631804.0,59.0
785647549.0,42.0
785956130.0,19.0
786036932.0,502.0
786382916.0,20.0
787061724.0,166.0
787353241.0,193.0
787874498.0,486.0
788275634.0,188.0
788702430.0,79.0
790105279.0,31.0
790142864.0,20.0
790343088.0,46.0
790443037.0,16.0
790627525.0,66.0
790710684.0,239.0
790743205.0,12.0
791258761.0,104.0
791498318.0,369.0
791633786.0,119.0
791743520.0,17.0
791778355.0,732.0
791930767.0,19.0
792233647.0,20.0
792832346.0,15.0
792978439.0,31.0
793022569.0,115.0
794157492.0,15.0
794254158.0,10.0
794563220.0,314.0
794793686.0,76.0
794929128.0,100.0
796248288.0,117.0
796251962.0,487.0
797159797.0,46.0
797922890.0,11.0
798512222.0,29.0
798884864.0,42.0
799026776.0,346.0
799156063.0,33.0
799703868.0,25.0
801717175.0,112.0
801799022.0,85.0
803702556.0,49.0
805008841.0,205.0
805312279.0,64.0
805705722.0,11.0
807178890.0,11.0
807765060.0,13.0
808806085.0,19.0
809289517.0,224.0
809385426.0,33.0
809507994.0,56.0
809712708.0,843.0
809810736.0,11.0
811910407.0,12.0
811954837.0,270.0
812506376.0,13.0
813245912.0,182.0
813979632.0,43.0
815078160.0,35.0
822050107.0,132.0
822109356.0,15.0
823844490.0,72.0
824212334.0,250.0
824258310.0,23.0
824343475.0,15.0
824519035.0,10.0
825846937.0,127.0
826141873.0,48.0
826457208.0,85.0
826624568.0,49.0
827686974.0,314.0
827808398.0,24.0
829574778.0,85.0
829846897.0,30.0
829872056.0,85.0
829878349.0,19.0
829927416.0,11.0
830020903.0,80.0
830110232.0,35.0
830127258.0,61.0
831433668.0,187.0
831607375.0,376.0
831841596.0,77.0
832055906.0,197.0
832155835.0,24.0
833224440.0,210.0
833899225.0,58.0
834565681.0,51.0
835931426.0,11.0
836238096.0,173.0
836268907.0,297.0
836439871.0,74.0
836756143.0,74.0
838041906.0,114.0
838323306.0,23.0
838945938.0,60.0
840418092.0,16.0
840446539.0,60.0
840629084.0,18.0
840649788.0,346.0
840670170.0,60.0
840888300.0,82.0
841891944.0,112.0
842265456.0,95.0
842403408.0,21.0
842543646.0,52.0
842547583.0,12.0
844050601.0,116.0
844263858.0,13.0
844442460.0,32.0
846491263.0,957.0
848298954.0,831.0
848417504.0,10.0
848440736.0,67.0
849320624.0,12.0
849897866.0,40.0
849960216.0,35.0
850061970.0,351.0
851551045.0,11.0
851556978.0,207.0
852021444.0,27.0
852072780.0,481.0
853208784.0,13.0
853883150.0,12.0
854072124.0,17.0
854706373.0,69.0
854803442.0,30.0
855585518.0,29.0
855814412.0,32.0
857380771.0,16.0
857624864.0,11.0
858238430.0,39.0
858266215.0,27.0
858854996.0,98.0
860080014.0,130.0
860224490.0,18.0
860741406.0,10.0
860900088.0,16.0
861249757.0,41.0
861360774.0,36.0
861581928.0,10.0
861673538.0,13.0
861802818.0,45.0
861885560.0,32.0
862026590.0,30.0
862175503.0,143.0
862298052.0,10.0
862393082.0,2145.0
862968038.0,27.0
863140226.0,75.0
863543816.0,12.0
863668748.0,58.0
863763559.0,11.0
863838673.0,187.0
864815010.0,135.0
864920484.0,88.0
865287890.0,96.0
865567652.0,93.0
865855754.0,20.0
866889187.0,105.0
867137430.0,52.0
867222619.0,243.0
867864559.0,26.0
868495399.0,30.0
868535240.0,36.0
868835160.0,350.0
870810374.0,15.0
870850298.0,46.0
871014829.0,74.0
872566026.0,63.0
872614644.0,91.0
874734018.0,59.0
874860925.0,10.0
877001976.0,65.0
877134919.0,230.0
877655905.0,13.0
877853934.0,19.0
877983720.0,12.0
878537306.0,482.0
879119124.0,1142.0
879475788.0,24.0
880517905.0,14.0
880722816.0,105.0
880737660.0,14.0
880902638.0,13.0
881266614.0,35.0
882453145.0,30.0
882473251.0,278.0
883313376.0,63.0
883380252.0,64.0
885283184.0,28.0
885350534.0,62.0
885494904.0,11.0
886117208.0,205.0
888219078.0,11.0
889887966.0,12.0
892067347.0,97.0
892186484.0,103.0
893300240.0,42.0
894374262.0,39.0
894602340.0,40.0
895990766.0,10.0
896230764.0,12.0
896406541.0,14.0
896453594.0,10.0
896477881.0,243.0
896872248.0,19.0
897952386.0,34.0
898122535.0,11.0
898720358.0,11.0
899057708.0,378.0
900413677.0,10.0
901050888.0,44.0
902764020.0,107.0
902826068.0,2013.0
902969689.0,773.0
903935126.0,542.0
904764986.0,21.0
904900202.0,23.0
905129886.0,124.0
905143458.0,15.0
905229367.0,18.0
905909340.0,13.0
906580842.0,96.0
907201508.0,67.0
909210930.0,225.0
910321819.0,67.0
910337131.0,27.0
910899019.0,66.0
911191670.0,39.0
911304553.0,397.0
911518472.0,19.0
911591564.0,51.0
911755148.0,14.0
913521818.0,13.0
915896162.0,12.0
916216405.0,18.0
917702928.0,87.0
919641834.0,102.0
919695584.0,34.0
920227488.0,12.0
921390398.0,181.0
921447522.0,131.0
921501949.0,60.0
922126218.0,25.0
922126837.0,60.0
922305078.0,104.0
923305740.0,160.0
924259548.0,64.0
924506191.0,320.0
924625424.0,60.0
926082548.0,33.0
926232360.0,15.0
926445709.0,532.0
926494790.0,46.0
926506578.0,198.0
926587250.0,33.0
926809741.0,28.0
927891992.0,13.0
927975643.0,197.0
928172162.0,44.0
928629180.0,123.0
928871040.0,19.0
929952775.0,15.0
930303313.0,35.0
930386040.0,44.0
930431348.0,137.0
930946542.0,39.0
931522063.0,32.0
931977380.0,31.0
933021146.0,13.0
933157208.0,225.0
933526698.0,41.0
937180165.0,170.0
937656944.0,15.0
938276053.0,18.0
939210470.0,1443.0
939653942.0,38.0
940173715.0,10.0
940209558.0,121.0
942337447.0,12.0
943760779.0,17.0
943903286.0,313.0
944564204.0,333.0
944984342.0,12.0
945107396.0,130.0
945209514.0,26.0
946307437.0,32.0
948364952.0,170.0
948515360.0,15.0
949070702.0,51.0
950319913.0,185.0
950460120.0,158.0
950926850.0,11.0
952185985.0,30.0
952566864.0,13.0
953639528.0,39.0
953958258.0,41.0
954445280.0,35.0
954526356.0,49.0
954717614.0,52.0
955985540.0,33.0
956497724.0,459.0
956518452.0,322.0
956587813.0,11.0
956668676.0,67.0
957393722.0,37.0
958468602.0,487.0
961293589.0,24.0
961470198.0,30.0
961703606.0,50.0
961920860.0,112.0
962979331.0,16.0
963113228.0,630.0
965735876.0,18.0
966958051.0,36.0
967341234.0,48.0
967449210.0,14.0
968326009.0,78.0
968752500.0,264.0
970724845.0,115.0
970868580.0,27.0
971275297.0,1210.0
973013035.0,88.0
974323405.0,109.0
974847428.0,17.0
974949086.0,20.0
977058858.0,191.0
977324670.0,84.0
977572176.0,15.0
978507648.0,28.0
979011716.0,77.0
979686350.0,539.0
980468798.0,14.0
980596303.0,286.0
980660354.0,237.0
980930353.0,48.0
981709999.0,22.0
982883749.0,46.0
983330970.0,30.0
983784457.0,145.0
983820751.0,190.0
983904906.0,15.0
985800835.0,56.0
987705206.0,14.0
987894848.0,91.0
987913044.0,45.0
988141244.0,10.0
988212583.0,353.0
990130938.0,48.0
990147643.0,23.0
991499634.0,83.0
991794588.0,10.0
992032842.0,15.0
993463778.0,12.0
993656713.0,17.0
994292119.0,794.0
994338980.0,26.0
995511882.0,19.0
996412334.0,173.0
998447660.0,154.0
998480305.0,39.0
1000772834.0,35.0
1001594754.0,58.0
1004981383.0,90.0
1006277778.0,12.0
1007282365.0,21.0
1007345870.0,122.0
1008729199.0,44.0
1009629822.0,67.0
1009801250.0,36.0
1011212107.0,138.0
1011901075.0,28.0
1013251717.0,26.0
1013754301.0,24.0
1014305275.0,2171.0
1014462582.0,118.0
1016432437.0,30.0
1016582318.0,223.0
1018365386.0,91.0
1019748918.0,29.0
1020970950.0,114.0
1021273080.0,14.0
1025129870.0,111.0
1025241812.0,56.0
1025333299.0,16.0
1027288531.0,29.0
1027610630.0,41.0
1028523889.0,10.0
1028992622.0,59.0
1029754424.0,24.0
1029921008.0,12.0
1030796497.0,74.0
1031224459.0,15.0
1032813535.0,66.0
1034817145.0,135.0
1034917098.0,110.0
1035211988.0,112.0
1035234614.0,50.0
1035287294.0,15.0
1035800252.0,144.0
1035874784.0,25.0
1036315536.0,252.0
1036803146.0,13.0
1037944430.0,36.0
1038374904.0,43.0
1038577016.0,108.0
1040177516.0,99.0
